# # # # # # # # # # # # # # # # # # # # # # # #
11 окт. 2021 г., 15:4
# # # # # # # # # # # # # # # # # # # # # # # #
Source: Inbuilt accelerometer, Axis: XYZ, Size: 2960, Y-axis: g, Sampling rate: 99.418 Hz, FFT Size: 64, Window: Blackman
# # # # # # # # # # # # # # # # # # # # # # # #

# # # # # # # # # # # # # # # # # # # # # # # #

# # # # # # # # # # # # # # # # # # # # # # # #
Source: Inbuilt accelerometer
Axis: XYZ
Size: 2960
Y-axis: g
Sampling rate: 99.418 Hz
FFT Size: 64
Window: Blackman
# # # # # # # # # # # # # # # # # # # # # # # #
X;Y;Z
-0.1153717041;-0.1388092041;-1.0328979492
-0.1278686523;-0.0648040771;-1.1133728027
-0.0725860596;-0.0228881836;-1.0597381592
0.0605010986;0.0241241455;-0.9116821289
0.0505065918;0.0031280518;-0.9509429932
0.0019531250;-0.0788574219;-1.1299133301
-0.0372619629;-0.0970153809;-1.1477813721
-0.1347351074;-0.0989685059;-1.0077209473
-0.0188293457;0.0100097656;-1.0310058594
-0.0268402100;-0.0182952881;-1.0361633301
-0.0257110596;-0.0543823242;-1.0391235352
-0.0818481445;-0.0984497070;-1.0553436279
-0.0554351807;-0.0346221924;-1.0680389404
-0.0924987793;-0.0547485352;-1.0686645508
-0.0568084717;-0.0290832520;-1.0838165283
-0.0549163818;-0.0079040527;-1.0359344482
-0.0077819824;0.0372924805;-0.9603881836
-0.0888519287;0.0966339111;-0.9349060059
-0.1785278320;0.0350799561;-1.0215454102
-0.1460723877;0.0336151123;-1.0248413086
-0.0601959229;0.0165100098;-0.9858245850
0.0314636230;-0.0173950195;-1.0069732666
0.0280761719;0.0830078125;-0.9669189453
-0.0600585938;0.1531066895;-0.9827117920
-0.1572418213;0.0365600586;-0.9265136719
-0.1691741943;0.0114440918;-0.9027557373
-0.0745391846;0.0573425293;-0.8655395508
-0.0730895996;0.1063537598;-0.7796173096
0.0029754639;0.1254730225;-0.8634948730
-0.0791473389;0.1128845215;-0.9294281006
-0.1134643555;0.0865020752;-1.0142517090
